30,30
River,River,River,Floor,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Floor,Floor,Floor,Wall,Wall,Floor,Floor,River,Floor,Stair,Stair,Stair,Floor,River,Floor,Floor
River,River,River,Floor,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Floor,Floor,Floor,Floor,Wall,Floor,Floor,River,River,Floor,Floor,Floor,River,River,Floor,Floor
River,River,River,Floor,Wall,Wall,Floor,Wall,Wall,Wall,Floor,Floor,Floor,Wall,Floor,Floor,Floor,Floor,Wall,River,River,River,Floor,Wall,River,River,Floor,Floor
River,River,River,Floor,Wall,Floor,Floor,Floor,Floor,Wall,Wall,Floor,Floor,Wall,Floor,Floor,Floor,Floor,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Floor,Floor,Floor,Floor
River,River,River,Floor,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Floor,Floor,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Floor,Floor,Floor,Floor,Wall,Floor,Floor,Floor,Floor
River,River,River,Floor,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Floor,Floor,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Floor,Floor,Floor,Floor,Wall,Floor,Floor,Floor,Floor
River,River,River,Floor,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Floor,Floor,Floor,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Wall,Wall,Door,Wall,Wall,Wall,Wall,Wall
River,River,River,Floor,Wall,Wall,Wall,Floor,Wall,Wall,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor
River,River,River,Floor,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall
River,River,River,Floor,Wall,Wall,Floor,TreasureBox,Floor,Floor,Floor,Floor,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall
River,River,River,Floor,Floor,Wall,TreasureBox,Floor,TreasureBox,Floor,Floor,Floor,Floor,Wall,Wall,Wall,Wall,Floor,Floor,Wall,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall
River,River,River,Floor,Floor,Wall,Floor,TreasureBox,Floor,TreasureBox,Floor,TreasureBox,Floor,Floor,Wall,Wall,Wall,Floor,Floor,Wall,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall
River,River,River,Floor,Floor,Wall,TreasureBox,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Floor,Floor,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Floor,Floor,Wall
River,River,River,Floor,Floor,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,River,Wall,Stair,Stair,Wall,River,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
River,River,River,Floor,Floor,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,River,Wall,Stair,Stair,Wall,River,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
River,River,River,Floor,Floor,Wall,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Wall,Wall
River,River,River,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,River,River,Floor,Floor,River,River,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor
River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,Floor,Floor,River,River,River,River,River,River,River,River,River,River,River
River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,Floor,Floor,River,River,River,River,River,River,River,River,River,River,River
River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,River,Floor,Floor,River,River,River,River,River,River,River,River,River,River,River
