30,28
Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Plain,Plain,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Plain,Plain,Plain,Plain,Wood,Plain,Plain,Plain
Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,River,River,River,Bridge,River,River,River,River,River,River,Desert,Desert,Plain,Plain,Wood,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain
Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,River,Plain,Plain,Plain,Plain,Plain,Plain,House,Plain,River,Desert,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain
Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,River,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,River,Desert,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wood,Plain,Wood
Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,River,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Bridge,Plain,Plain,Plain,Wood,Plain,Plain,Wood,Plain,Plain,Plain,Plain
Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,Desert,River,Plain,Plain,Wood,Plain,Plain,Plain,Plain,Plain,River,Plain,Plain,Plain,Plain,Plain,River,River,Bridge,River,River,River
River,River,River,River,River,River,Desert,Desert,Desert,River,Wood,Plain,Stockade,Wood,Plain,Plain,Plain,Plain,River,River,River,River,River,River,Wall,Wall,Wall,Floor,Wall,Wall
Plain,Plain,Plain,Plain,Plain,River,River,River,River,River,River,Bridge,River,River,River,River,River,River,River,River,River,River,River,River,Wall,Floor,Floor,Floor,Floor,TreasureBox
Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,River,River,River,River,River,River,River,Wall,Floor,TreasureBox,Floor,Floor,Floor
Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,River,River,River,River,River,River,River,Wall,Wall,Wall,Wall,Wall,Wall
Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,River,River,River,River,River,River,River,River,Wall,Wall,Wall,Wall,Wall,Wall
