30,28
Mountain,Plain,Plain,Wood,Plain,Plain,Hill,Hill,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Mountain,Mountain,Sea,Sea,Sea,Sea,Plain,Plain,Castle,Castle,Castle,Plain,Wood,Plain
Plain,Plain,Plain,Plain,Plain,Plain,Wood,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Bridge,Bridge,Bridge,Plain,Plain,Plain,Plain,Gate,Plain,Plain,Plain,Plain
Plain,Plain,Wood,Wood,Plain,Plain,Plain,Plain,Plain,Hill,Hill,Hill,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wood,Wood
Plain,Wood,Plain,Plain,Plain,Plain,Plain,Hill,Hill,Hill,Hill,Mountain,Mountain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Wood,Plain,Wood,Plain,Plain
Plain,Plain,Wood,Plain,Plain,Plain,Plain,Hill,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain
Wood,Plain,Plain,Plain,Plain,Plain,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain
Plain,Plain,Wood,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Sea
Mountain,Plain,Plain,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Plain,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Mountain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Plain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Hill,Mountain,Mountain,Mountain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Hill,Hill,Plain,Plain,Plain,Mountain,Sea,Sea,Sea,Sea,Wood,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Plain,Wood,Wood,Column,Plain,Plain,Plain,Plain,Plain,Wood,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,ItemsShop,WeaponsShop,WeaponsShop,Plain,Plain,Wood,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Wood,Wood,Column,Plain,ItemsShop,WeaponsShop,WeaponsShop,Plain,Plain,Plain,Wood,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Mountain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wood,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Sea,Sea,Wood,Wood,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
