30,28
Plain,Plain,Plain,Plain,Plain,Plain,Plain,Sea,Sea,Sea,Wall,Plain,Wall,Wall,Wall,Plain,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Wood,Sea,Sea
Plain,Plain,Sea,Sea,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wall,Plain,Sea,Sea,Sea,Sea,Sea,Plain,Wood,Plain,Sea,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wall,Wall,Plain,Sea,Sea,Sea,Plain,Plain,Sea,Sea,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Plain,Wall,Wall,Plain,Plain,Bridge,Bridge,Plain,Plain,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Wood,Plain,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Wall,Wall,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Bridge,Bridge,Plain,Plain,Plain,Plain,Wall,Wall,Wall,Plain,Plain,Sea,Plain,Sea,Sea,Sea,Plain,Sea,Sea,Sea
Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Sea,Sea,Sea,Sea,Plain,Plain,Wall,Wall,Plain,Plain,Plain,Sea,Sea,Wood,Plain,Bridge,Plain,Plain,Plain,Plain,Plain,Sea
Sea,Sea,Sea,Plain,Plain,Plain,Stockade,Plain,Sea,Sea,Plain,Sea,Sea,Wall,Wall,Plain,Plain,Sea,Sea,Sea,Plain,Plain,Sea,Sea,Sea,Wall,Door,Wall,Plain,Sea
Sea,Sea,Plain,Plain,Wood,Plain,Plain,Wood,Plain,Wood,Plain,Sea,Sea,Sea,Sea,Plain,Stockade,Sea,Sea,Plain,Plain,Hill,Sea,Sea,Sea,Wall,Plain,Wall,Plain,Sea
Sea,Sea,Plain,Plain,Castle,Castle,Castle,Plain,Plain,Wood,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Hill,Hill,Sea,Sea,Sea,Wall,TreasureBox,Wall,Plain,Plain
Sea,Sea,Plain,Plain,Plain,Gate,Plain,Plain,Plain,Plain,Bridge,Plain,Plain,Sea,Sea,Plain,Plain,Plain,Hill,Hill,Hill,Plain,Bridge,Plain,Wall,Plain,Wall,Plain,Plain
Sea,Sea,Plain,Wood,Plain,Plain,Plain,Plain,Plain,Sea,Sea,Plain,Wood,Plain,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Plain,Sea,Plain,Wall,Wall,Wall,Plain,Plain
Sea,Sea,Plain,Plain,Wood,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Wood,Plain,Bridge,Plain,Plain,Plain,Sea,Sea,Plain,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Sea
Sea,Sea,Sea,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,WeaponsShop,Sea,Sea,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Stockade,Wood,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Wood,Sea,Sea,Sea,Sea,Sea,Stockade,Plain,Stockade,Wood,Wood,Sea,Sea,Sea,Sea,Sea,Stockade,Wood
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Stockade,Plain,Sea,Sea,Sea,Plain,Plain,Wood,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
